Date,Voucher Total,Traffic Total,Som van Kosten,Som van Klikken,Order volumes total,Avg. Temperature,sunshine_duration_in_min,rain_time_in_min,Spc dag pos aanloop_Broer en zussen dag,Spc dag pos aanloop_Kerst,Spc dag pos aanloop_Moederdag,Spc dag pos aanloop_Sinterklaas,Spc dag pos aanloop_Vaderdag,Spc dag pos aanloop_Valentijnsdag,Spc dag pos_1e kerstdag,Spc dag pos_2e kerstdag,Spc dag pos_Broer en zussen dag,Spc dag pos_Moederdag,Spc dag pos_Oudjaarsdag,Spc dag pos_Sinterklaas,Spc dag pos_Vaderdag,Spc dag pos_Valentijnsdag,Spc dag neg_1e Paasdag,Spc dag neg_1e Pinksterdag,Spc dag neg_2e Paasdag,Spc dag neg_2e Pinksterdag,Spc dag neg_Bevrijdingsdag,"Spc dag neg_Bevrijdingsdag, Hemelvaart",Spc dag neg_Goede vrijdag,Spc dag neg_Hemelvaart,Spc dag neg_Koninginnedag/Koningsdag,Spc dag neg_Nieuwjaarsdag,Weekday_Dinsdag,Weekday_Donderdag,Weekday_Maandag,Weekday_Vrijdag,Weekday_Woensdag,Weekday_Zaterdag,Weekday_Zondag
17-04-12,8967.0,19611.0,1596.13,6434.0,13106.0,5,78.0,156,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18-04-12,11471.0,30430.0,1671.07,6737.0,16731.0,8,264.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19-04-12,9285.0,22271.0,1426.4,5853.0,14084.0,9,240.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20-04-12,7893.0,17283.0,1241.24,5250.0,12598.0,8,276.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21-04-12,4208.0,11824.0,998.02,3686.0,6443.0,8,180.0,198,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22-04-12,7354.0,16782.0,1336.37,5365.0,12166.0,9,294.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23-04-12,9869.0,22017.0,1766.8,7663.0,15072.0,9,180.0,318,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24-04-12,9298.0,20715.0,1596.3,7224.0,13801.0,10,336.0,78,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25-04-12,9642.0,21725.0,1566.51,7131.0,14071.0,10,240.0,114,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26-04-12,11066.0,27471.0,1467.04,6565.0,15466.0,11,174.0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27-04-12,8299.0,18260.0,1178.26,5090.0,12595.0,12,372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28-04-12,4091.0,11845.0,1025.28,3607.0,6955.0,11,0.0,162,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29-04-12,4921.0,12886.0,1129.68,4082.0,8045.0,13,222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30-04-12,4301.0,10259.0,750.4,3130.0,7358.0,16,522.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0
01-05-12,8694.0,19658.0,1647.07,6427.0,14052.0,15,132.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
02-05-12,7905.0,19358.0,1836.38,7112.0,12791.0,14,180.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
03-05-12,9381.0,27216.0,1675.42,6289.0,15545.0,13,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
04-05-12,8100.0,20556.0,1606.22,5867.0,12491.0,10,24.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
05-05-12,5014.0,15011.0,1411.13,4574.0,8502.0,9,0.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0
06-05-12,8081.0,19961.0,1719.42,5956.0,13317.0,8,324.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
07-05-12,10714.0,30579.0,2008.05,7802.0,16319.0,10,546.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
08-05-12,14252.0,39306.0,2500.21,8690.0,21787.0,14,6.0,432,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
09-05-12,13028.0,32837.0,2813.91,9373.0,19835.0,16,144.0,204,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
10-05-12,16474.0,41283.0,2699.31,9163.0,25747.0,18,48.0,444,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
11-05-12,13961.0,32802.0,2715.19,8641.0,21859.0,14,222.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
12-05-12,4665.0,17219.0,2721.85,6465.0,6958.0,9,504.0,6,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
13-05-12,6029.0,17887.0,2691.95,6869.0,9460.0,9,570.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
14-05-12,9298.0,20787.0,2181.12,6616.0,14436.0,11,726.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
15-05-12,9170.0,21698.0,2171.77,6630.0,13800.0,9,156.0,216,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
16-05-12,7144.0,18222.0,1904.58,5538.0,10915.0,8,660.0,54,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
17-05-12,5501.0,13347.0,1580.72,4458.0,8470.0,10,600.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0
18-05-12,5899.0,13359.0,1557.03,4486.0,9289.0,13,150.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
19-05-12,3349.0,9500.0,1313.52,3218.0,5478.0,15,474.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
20-05-12,6231.0,14095.0,1774.77,4928.0,10608.0,16,264.0,312,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
21-05-12,8429.0,18027.0,2034.02,5951.0,12815.0,19,378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
22-05-12,9595.0,24168.0,1827.75,5221.0,15054.0,21,744.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
23-05-12,8220.0,18146.0,1728.4,4705.0,14151.0,20,540.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
24-05-12,7545.0,16229.0,1653.59,4670.0,12295.0,22,780.0,90,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
25-05-12,6519.0,13859.0,1226.0,3875.0,10620.0,21,888.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
26-05-12,2647.0,7798.0,791.61,2197.0,4584.0,20,882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
27-05-12,3477.0,9059.0,946.85,2569.0,6258.0,21,870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
28-05-12,6759.0,14209.0,1197.23,3802.0,12295.0,18,870.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
29-05-12,13219.0,28300.0,1885.19,6177.0,23390.0,14,222.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
30-05-12,11695.0,23384.0,1863.16,6019.0,20416.0,16,630.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
31-05-12,10247.0,21435.0,2011.36,6305.0,17497.0,14,0.0,348,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
01-06-12,7406.0,16631.0,1711.16,5249.0,11105.0,13,234.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
02-06-12,3677.0,10235.0,1153.52,3189.0,6292.0,12,810.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
03-06-12,7406.0,16660.0,1850.02,5703.0,12725.0,9,0.0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
04-06-12,9525.0,20614.0,1891.36,6949.0,15373.0,9,78.0,522,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
05-06-12,8276.0,18793.0,1649.2,5945.0,12738.0,11,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
06-06-12,9439.0,22793.0,1720.38,6195.0,14541.0,14,330.0,540,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
07-06-12,7873.0,17775.0,1573.03,5648.0,12381.0,16,102.0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
08-06-12,7240.0,16009.0,1496.69,5162.0,10751.0,15,606.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
09-06-12,3601.0,10279.0,1157.25,3399.0,5947.0,13,24.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
10-06-12,6393.0,14394.0,1525.83,4958.0,10828.0,15,540.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
11-06-12,10033.0,25235.0,2145.98,7303.0,16358.0,15,90.0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
12-06-12,11322.0,31782.0,2027.56,6793.0,18524.0,14,90.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
13-06-12,11258.0,23961.0,1852.45,6731.0,18772.0,12,216.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
14-06-12,15058.0,32804.0,2131.58,7577.0,24559.0,13,684.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
15-06-12,12992.0,25909.0,2038.07,7271.0,21849.0,15,54.0,444,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
16-06-12,4710.0,13671.0,1438.06,4323.0,7789.0,17,432.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
17-06-12,6468.0,16969.0,1656.28,5563.0,10961.0,16,306.0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
18-06-12,9182.0,21157.0,2101.51,7173.0,13678.0,14,258.0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
19-06-12,8162.0,19135.0,2224.27,6712.0,12611.0,15,498.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
20-06-12,8340.0,18701.0,2133.32,6487.0,13207.0,18,294.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
21-06-12,7621.0,17322.0,2137.95,6702.0,11924.0,18,198.0,186,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
22-06-12,7803.0,17639.0,2011.82,6237.0,12069.0,15,474.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
23-06-12,4048.0,11274.0,1418.05,3874.0,6896.0,16,360.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
24-06-12,9594.0,23030.0,2089.22,6376.0,15522.0,14,162.0,588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
25-06-12,11219.0,29031.0,2565.46,8410.0,17124.0,14,444.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
26-06-12,9251.0,21310.0,2037.27,6722.0,14421.0,16,618.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
27-06-12,10827.0,24431.0,1987.47,7464.0,16911.0,18,42.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
28-06-12,8789.0,19326.0,1521.86,5951.0,13426.0,22,378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
29-06-12,7716.0,16959.0,1355.87,5103.0,11686.0,19,300.0,18,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30-06-12,4299.0,11785.0,1036.04,3345.0,7028.0,19,522.0,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01-07-12,11268.0,26982.0,1670.65,5869.0,18159.0,15,594.0,30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
02-07-12,11167.0,24235.0,1885.97,6846.0,17788.0,17,492.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
03-07-12,8996.0,20447.0,1724.67,6557.0,14709.0,19,216.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
04-07-12,8612.0,20125.0,1522.24,5852.0,14105.0,21,354.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
05-07-12,8085.0,18151.0,1502.13,5776.0,12801.0,22,402.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06-07-12,7674.0,17159.0,1447.41,5785.0,11890.0,19,252.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
07-07-12,3802.0,10630.0,977.61,3530.0,6445.0,18,504.0,72,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
08-07-12,7791.0,18275.0,1763.26,6664.0,13079.0,17,120.0,396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
09-07-12,9656.0,22456.0,1981.75,7916.0,15476.0,17,108.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
10-07-12,9581.0,22653.0,1849.18,6998.0,15870.0,16,306.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
11-07-12,10658.0,26297.0,1834.08,6567.0,16672.0,16,312.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
12-07-12,8462.0,19375.0,1679.69,5790.0,13722.0,15,498.0,354,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
13-07-12,7728.0,17660.0,1592.78,5549.0,11799.0,16,126.0,636,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
14-07-12,4531.0,12130.0,1274.62,3928.0,7598.0,15,72.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
15-07-12,6737.0,15087.0,1518.73,4963.0,11156.0,15,420.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
16-07-12,8804.0,19297.0,1883.71,6536.0,13735.0,15,204.0,798,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
17-07-12,7949.0,18329.0,1768.07,5871.0,12769.0,18,132.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
18-07-12,8881.0,24635.0,1684.36,5663.0,14445.0,17,168.0,108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
19-07-12,8270.0,19594.0,1795.84,5770.0,13395.0,15,264.0,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
20-07-12,6521.0,14966.0,1479.23,4592.0,10567.0,15,420.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
21-07-12,3829.0,10405.0,1214.41,3418.0,6604.0,13,150.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
22-07-12,6211.0,14319.0,1300.74,3787.0,12746.0,15,834.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
23-07-12,9172.0,20067.0,1472.16,4591.0,18129.0,19,882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
24-07-12,7620.0,16738.0,1472.78,4477.0,15357.0,21,882.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
25-07-12,7298.0,15518.0,1392.77,4325.0,14326.0,22,828.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
26-07-12,6504.0,14695.0,1378.6,4324.0,10370.0,21,816.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
27-07-12,6257.0,13916.0,1346.3,4194.0,10618.0,21,366.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
28-07-12,3638.0,10168.0,1258.76,3407.0,6261.0,19,96.0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
29-07-12,5778.0,13462.0,1466.79,4419.0,9991.0,16,588.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
30-07-12,8455.0,20520.0,1899.53,5978.0,13918.0,15,582.0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
31-07-12,9093.0,27021.0,1876.98,5925.0,15029.0,15,12.0,102,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
01-08-12,6921.0,16899.0,1327.17,4347.0,11366.0,20,510.0,210,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
02-08-12,7091.0,16461.0,1503.26,4789.0,11389.0,18,390.0,66,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
03-08-12,6575.0,16286.0,1365.16,4379.0,10666.0,18,558.0,60,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
04-08-12,3992.0,11806.0,1122.59,3168.0,6646.0,19,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
05-08-12,5992.0,14279.0,1308.19,4219.0,10236.0,18,234.0,168,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
06-08-12,8361.0,19106.0,1786.73,5966.0,13348.0,17,306.0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
07-08-12,7732.0,17868.0,1752.17,5642.0,12445.0,16,84.0,288,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
08-08-12,7389.0,16764.0,1576.79,5108.0,12060.0,17,228.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
09-08-12,6822.0,15463.0,1452.49,4694.0,10257.0,17,672.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
10-08-12,6054.0,13721.0,1353.52,4036.0,10172.0,16,786.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
11-08-12,3522.0,10227.0,1194.91,3124.0,5646.0,16,372.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
12-08-12,5322.0,13302.0,1425.16,3969.0,8973.0,19,780.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
13-08-12,9451.0,24903.0,2116.31,6096.0,14773.0,19,318.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
14-08-12,8319.0,19488.0,1975.86,5415.0,13211.0,20,366.0,36,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
15-08-12,8058.0,18064.0,1856.73,5502.0,12965.0,22,408.0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
16-08-12,7059.0,16148.0,1854.08,5154.0,10862.0,19,510.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
17-08-12,5328.0,13618.0,1812.88,5754.0,8501.0,22,486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
18-08-12,3071.0,8994.0,1098.45,2745.0,5100.0,24,678.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
19-08-12,4946.0,11357.0,1381.31,3843.0,8353.0,26,558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
20-08-12,8918.0,19719.0,2201.41,6113.0,14606.0,22,486.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
21-08-12,10676.0,27954.0,2326.33,6261.0,18067.0,21,234.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
22-08-12,10122.0,23025.0,2474.45,6946.0,16919.0,18,558.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
23-08-12,8710.0,20172.0,2312.97,6438.0,14806.0,18,378.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
24-08-12,9930.0,24200.0,2587.54,9147.0,15237.0,18,270.0,150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
25-08-12,6297.0,17788.0,2170.63,6023.0,9914.0,18,264.0,96,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
26-08-12,10914.0,25276.0,3120.64,8864.0,19069.0,16,264.0,456,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
