Date,Target,Weekday,Avg temp,Sunshine_minutes,Rain_minutes,Voucher orders,Traffic,SEA Cost,SEA Clicks,Emails accepted,Emails open,Spc dag pos aanloop,Spc dag pos,Spc dag neg
07-09-16,16579,woensdag,18,732,0,9466,32220,3122.97,9187,14669,5048,,,
08-09-16,18541,donderdag,20,732,0,10087,33697,3097.63,8324,16167,5357,,,
09-09-16,24772,vrijdag,17,672,0,13421,41445,2801.95,7577,1283732,268332,,,
10-09-16,1,zaterdag,18,630,0,4983,26693,1656.53,4307,15787,5138,,,
11-09-16,4118,zondag,19,150,114,8521,27779,2267.89,6539,85233,18033,,,
12-09-16,31951,maandag,21,690,0,10487,47047,3076.22,8504,1212611,192217,,,
13-09-16,17824,dinsdag,24,696,0,9200,30693,2849.6,7696,14806,4969,,,
14-09-16,17700,woensdag,23,690,0,9513,30229,2924.18,7562,17798,5823,,,
15-09-16,18210,donderdag,23,552,60,9518,28057,2941.1,7816,15656,4872,,,
16-09-16,21535,vrijdag,17,192,36,8894,25699,2839.54,7145,18712,6077,,,
17-09-16,713,zaterdag,17,96,0,4010,16182,1813.16,4343,16823,5451,,,
18-09-16,4321,zondag,17,354,0,6808,20929,2143.44,5772,97808,22172,,,
19-09-16,31551,maandag,14,90,0,11983,44073,3392.12,9936,1198117,237264,,,
20-09-16,20349,dinsdag,15,318,0,11077,39437,3471.53,9047,12964,4473,,,
21-09-16,19105,woensdag,15,516,0,10824,34068,4366.47,9323,31470,9754,,,
22-09-16,20229,donderdag,14,318,0,10202,28892,4212.23,9026,18230,4829,,,
23-09-16,22122,vrijdag,14,582,0,9268,25477,4024.2,7944,16247,5587,,,
24-09-16,746,zaterdag,15,594,0,4050,15436,2244.29,4673,15716,5230,,,
25-09-16,5045,zondag,16,450,78,6798,20312,3465.67,6516,142777,27765,,,
26-09-16,31874,maandag,14,252,0,13483,48781,5520.48,9921,1162430,242765,Broer en zussen dag,,
27-09-16,19601,dinsdag,15,588,0,10514,32235,5123.81,9304,20652,7542,Broer en zussen dag,,
28-09-16,18758,woensdag,19,468,0,10947,29440,5201.31,9065,16242,5183,Broer en zussen dag,,
29-09-16,25094,donderdag,16,18,102,14084,50916,4954.19,9604,1413147,276966,Broer en zussen dag,,
30-09-16,22571,vrijdag,15,324,0,9122,33182,4026.95,7649,17671,5739,,Broer en zussen dag,
01-10-16,676,zaterdag,14,210,30,4281,17936,2746.84,4613,15594,5120,,,
02-10-16,5115,zondag,12,186,192,7149,20925,3403.63,6272,14676,4562,,,
03-10-16,29912,maandag,15,570,0,11327,36337,4565.43,8880,152208,43428,,,
04-10-16,19758,dinsdag,13,336,0,10877,47189,4072.76,8330,1227220,267174,,,
05-10-16,18903,woensdag,10,612,0,10039,38072,3689.34,7830,14563,4475,,,
06-10-16,17751,donderdag,9,324,0,9615,30896,3584.8,7491,14574,4751,,,
07-10-16,20611,vrijdag,12,180,0,9216,34555,3387.12,7116,786028,215841,,,
08-10-16,651,zaterdag,11,228,0,4155,19695,2215.69,4476,1158042,331114,,,
09-10-16,4625,zondag,8,414,30,6859,21246,3864.79,6327,12877,4235,,,
10-10-16,31936,maandag,8,384,0,12610,40614,5791.41,9393,324389,98074,,,
11-10-16,19845,dinsdag,8,54,0,11477,39727,5402.84,9779,1003949,198506,,,
12-10-16,20372,woensdag,9,96,0,11000,29576,4844.29,8687,15692,5068,,,
13-10-16,19882,donderdag,9,114,0,9972,34654,3916.82,7768,17054,5314,,,
14-10-16,24433,vrijdag,10,258,204,11101,39099,3675.25,7428,1357863,278114,,,
15-10-16,625,zaterdag,11,84,354,5396,23488,2421.84,4752,12241,3891,,,
16-10-16,4071,zondag,13,582,0,8231,29341,3246.46,5778,74451,19117,,,
17-10-16,33354,maandag,12,258,24,10710,42927,6049.29,8745,1291616,281263,,,
18-10-16,17855,dinsdag,10,174,222,9346,29775,4715.48,8709,15292,5251,,,
19-10-16,17296,woensdag,9,342,258,9328,26354,3716.67,7987,15536,5347,,,
20-10-16,17450,donderdag,9,0,168,9110,26601,3844.78,7870,13779,4477,,,
21-10-16,19831,vrijdag,8,276,24,8249,23621,3431.56,6805,16681,5617,,,
22-10-16,722,zaterdag,7,126,0,3925,15432,2496.52,4360,15486,5193,,,
23-10-16,4137,zondag,5,540,0,6511,20994,3765.03,6055,137659,28318,,,
24-10-16,28748,maandag,7,48,0,11154,55215,5848.41,9503,1221502,249085,,,
25-10-16,18785,dinsdag,9,0,0,10266,34364,5423.57,8111,28991,8532,,,
26-10-16,17941,woensdag,10,258,0,10091,50222,5493.55,7878,12817,3887,,,
27-10-16,19871,donderdag,12,66,0,10118,43174,5642.48,7622,1327785,254643,,,
28-10-16,19770,vrijdag,13,0,0,8670,34848,4739.74,6373,18348,6062,,,
29-10-16,615,zaterdag,10,432,0,4034,21711,3066.52,4019,16364,5467,,,
30-10-16,4435,zondag,9,300,0,7242,24427,4056.29,5842,17163,5577,,,
31-10-16,37718,maandag,9,486,0,20427,53591,5369.62,8467,1351151,281123,,,
01-11-16,20647,dinsdag,8,36,36,10256,36746,5357.7,8090,17063,4998,,,
02-11-16,19051,woensdag,7,342,132,10029,38960,5081.67,8433,11861,2414,,,
03-11-16,17725,donderdag,7,270,36,9438,34889,4575.1,8366,13834,4527,,,
04-11-16,19903,vrijdag,8,72,198,8548,28339,4038.89,7533,34412,10851,,,
05-11-16,616,zaterdag,7,180,210,4214,19359,3014.37,4814,15321,5192,,,
06-11-16,4298,zondag,6,180,222,7641,24143,4003.78,6633,212853,48865,,,
07-11-16,32260,maandag,4,18,114,13649,46897,5301.09,9845,1148286,180094,,,
08-11-16,19453,dinsdag,2,162,84,10611,42723,4523.92,9006,17062,6120,,,
09-11-16,18602,woensdag,3,0,528,10666,33193,4077.36,8576,13004,4267,,,
10-11-16,18289,donderdag,4,12,582,10003,29365,4216.8,8301,15983,5653,,,
11-11-16,22398,vrijdag,2,420,54,10897,32510,3645.56,7314,1437760,215493,,,
12-11-16,549,zaterdag,2,258,102,4927,19532,2152.89,4486,17517,6294,,,
13-11-16,4822,zondag,3,0,288,8612,24506,3042.21,6727,93263,23896,,,
14-11-16,32362,maandag,3,0,408,10848,41771,5021.98,9310,689585,168233,,,
15-11-16,19762,dinsdag,11,0,708,10433,46755,3960.54,9030,482659,116042,,,
16-11-16,18819,woensdag,12,186,402,9533,34530,4153.13,9039,14034,4639,,,
17-11-16,19133,donderdag,9,78,474,9086,54612,3708.41,8166,17050,5847,,,
18-11-16,19782,vrijdag,6,84,78,8148,31337,3421.14,7663,21892,7059,,,
19-11-16,510,zaterdag,6,210,0,3595,18725,2263.45,4833,20971,7581,,,
20-11-16,5017,zondag,8,0,246,6787,31668,3177.6,7198,153609,43609,,,
21-11-16,32581,maandag,12,6,324,11637,43952,4466.27,10494,994745,265401,,,
22-11-16,23044,dinsdag,11,246,0,9840,39825,4065.98,9435,21126,7660,,,
23-11-16,21230,woensdag,8,30,0,9725,32017,4234.37,9354,15106,4979,,,
24-11-16,23408,donderdag,7,240,0,9382,28271,4368.23,8617,27965,8519,,,
25-11-16,22165,vrijdag,3,438,0,8411,40397,3784.67,7088,20762,7148,,,
26-11-16,603,zaterdag,0,312,0,4053,26903,2761.78,5169,20344,6880,,,
27-11-16,8647,zondag,6,126,0,6897,41609,3592.5,7028,19016,6505,,,
28-11-16,39522,maandag,0,426,0,11946,54644,5164.82,10301,1119157,279542,,,
29-11-16,25122,dinsdag,-3,426,0,10928,47007,4921.15,9919,19658,7150,,,
30-11-16,26012,woensdag,2,210,0,11726,56042,5097.69,10262,15446,5041,,,
01-12-16,25441,donderdag,8,72,0,11530,46644,5406.32,10526,1056989,297354,Sinterklaas,,
02-12-16,27512,vrijdag,5,30,126,9354,30868,4490.09,8818,20674,7472,Sinterklaas,,
03-12-16,533,zaterdag,0,222,0,4700,27398,3257.18,5879,19889,7292,Sinterklaas,,
04-12-16,14711,zondag,-1,420,0,7750,28449,5013.47,8064,19961,7267,Sinterklaas,,
05-12-16,48775,maandag,-3,402,0,10035,44253,6864.92,10295,20988,7653,,Sinterklaas,
06-12-16,41327,dinsdag,0,408,0,11309,61377,6498.17,10461,997513,284743,,,
07-12-16,49934,woensdag,6,36,0,11385,43278,7845.53,10922,15340,5188,,,
08-12-16,50884,donderdag,8,120,30,10613,60947,9333.89,10272,1113097,306604,,,
09-12-16,42442,vrijdag,9,0,0,10543,50460,8273.85,10058,21564,7692,Kerst,,
10-12-16,502,zaterdag,8,0,432,5921,39650,6955.71,8621,19857,7188,Kerst,,
11-12-16,20015,zondag,9,90,168,10329,44376,10552.7,12644,123425,35870,Kerst,,
12-12-16,111687,maandag,5,0,0,16657,81800,13197.12,16515,963830,278645,Kerst,,
13-12-16,71313,dinsdag,7,0,18,14274,70021,9995.47,14350,22731,8371,Kerst,,
14-12-16,71954,woensdag,7,102,0,15227,61003,9894.23,14775,17616,5750,Kerst,,
15-12-16,88756,donderdag,7,0,0,20784,68654,9345.23,14225,1160300,328786,Kerst,,
16-12-16,73112,vrijdag,5,150,0,11800,50116,9053.83,12734,22334,7552,Kerst,,
17-12-16,549,zaterdag,6,0,0,8487,45401,7981.95,11308,98541,27976,Kerst,,
18-12-16,31595,zondag,6,78,0,15471,82956,13709.95,16921,1026852,263493,Kerst,,
19-12-16,191700,maandag,4,270,0,18178,85659,13475.59,18331,32100,10051,Kerst,,
20-12-16,91456,dinsdag,-1,318,0,18030,70130,13124.53,17906,16586,5340,Kerst,,
21-12-16,80387,woensdag,4,18,240,17349,70045,12488.8,17193,16925,5574,Kerst,,
22-12-16,73304,donderdag,6,0,210,20447,73394,9466.11,15029,1222823,302164,Kerst,,
23-12-16,47270,vrijdag,6,78,120,11475,51628,6689.01,11052,22183,7196,Kerst,,
24-12-16,,zaterdag,8,60,102,3600,31144,1247.79,4206,24038,7969,Kerst,,
25-12-16,9,zondag,10,0,54,2054,18717,1068.99,2652,24776,7725,,1e kerstdag,
26-12-16,29910,maandag,8,276,42,3774,18897,2072.02,3537,21157,6692,,2e kerstdag,
27-12-16,21681,dinsdag,7,330,108,8389,46886,3909.87,7078,20852,6457,,,
28-12-16,25408,woensdag,1,0,0,9067,49410,4098.39,7226,16512,5015,,,
29-12-16,24772,donderdag,-2,0,0,9137,46845,3206.93,6358,1146390,276772,,,
30-12-16,22049,vrijdag,-1,36,0,6910,43733,2656.51,5261,33656,10562,,,
31-12-16,,zaterdag,2,0,30,2813,41802,1840.95,3681,19171,6066,,Oudjaarsdag,
01-01-17,,zondag,0.5,0,300,3730,33826,1161.04,3188,19966,6409,,,Nieuwjaarsdag
02-01-17,19983,maandag,3,258,60,10547,55046,3178.94,6561,1146899,285141,,,
03-01-17,17328,dinsdag,5,30,36,9199,36489,3180.4,6744,33468,10181,,,
04-01-17,16672,woensdag,5.8,198,66,9259,43876,3409.64,6808,20358,7061,,,
05-01-17,16356,donderdag,0,348,0,8827,39234,3193.46,6618,19643,6703,,,
06-01-17,17921,vrijdag,-3,372,0,8164,28514,2993.52,6118,22898,8132,,,
07-01-17,452,zaterdag,-0.2,0,564,4481,19936,2411.87,4484,21209,7678,,,
08-01-17,3932,zondag,4.3,0,0,6565,26551,2956.15,5757,90744,24830,,,
09-01-17,29106,maandag,4.8,0,246,10524,49637,4928.53,8436,463912,116410,,,
10-01-17,17169,dinsdag,5.3,60,288,10298,55365,4289.36,7960,659848,184770,,,
11-01-17,17588,woensdag,7.2,168,96,10167,37128,4274,8254,21259,7357,,,
12-01-17,17689,donderdag,5.2,84,480,9334,31391,3999.33,7621,20467,6751,,,
13-01-17,19753,vrijdag,3.1,192,324,8915,37585,3464.66,6944,23249,8059,,,
14-01-17,503,zaterdag,1.8,138,216,4340,22456,2655.16,4747,22228,7650,,,
15-01-17,4772,zondag,0.7,198,0,7014,26918,3350.06,6396,134562,33126,,,
16-01-17,29364,maandag,-1.6,108,0,10962,42163,4476.38,8417,1041108,255184,,,
17-01-17,18052,dinsdag,-3.4,216,0,9868,46175,4185.33,8039,22013,7599,,,
18-01-17,17618,woensdag,-3.8,108,0,9917,41702,4373.45,8351,21494,7089,,,
19-01-17,16620,donderdag,-2,402,0,9266,62092,3913.46,7748,20229,6591,,,
20-01-17,18786,vrijdag,-0.3,426,0,8654,50209,3791.1,7489,23877,8186,,,
21-01-17,521,zaterdag,-0.2,450,0,4224,26756,2806.05,5249,22257,7500,,,
22-01-17,4928,zondag,-1.7,450,0,11493,42298,3422.65,7000,1142602,303706,,,
23-01-17,34070,maandag,1.6,12,0,14068,53244,5304.43,10294,31594,9694,,,
24-01-17,21612,dinsdag,0.8,0,24,12655,43676,5197.6,10190,21022,7045,,,
25-01-17,19208,woensdag,-1.1,0,0,11392,34376,4307.9,9499,22455,7701,,,
26-01-17,21264,donderdag,-2.8,390,0,12739,92725,4663.06,9648,1155813,286829,,,
27-01-17,24068,vrijdag,0.8,342,0,10549,44974,4196.96,8343,23537,7884,,,
28-01-17,539,zaterdag,5.4,96,0,5166,26530,3027.67,5649,15941,6151,,,
29-01-17,4568,zondag,4.7,30,252,8982,32850,4240.69,8022,17040,6539,,,
30-01-17,37874,maandag,4.9,0,480,22559,62948,6364.36,12529,1133408,269206,,,
31-01-17,23106,dinsdag,3.7,48,0,11504,44086,6207.95,10985,14763,5505,,,
01-02-17,19432,woensdag,3.4,0,180,11787,47396,6754.25,11901,24998,8335,,,
02-02-17,22171,donderdag,8.6,186,108,13458,60050,6368.88,12228,1156690,247018,,,
03-02-17,23424,vrijdag,8.6,90,18,11231,43764,6091.63,11862,24098,8110,,,
04-02-17,552,zaterdag,5.7,12,534,5657,30486,4899.61,9337,23113,8062,,,
05-02-17,4613,zondag,4.4,246,0,9381,47198,6032.74,13055,92607,21788,,,
06-02-17,33671,maandag,4.3,0,0,15822,93909,9234.76,20535,1070928,219167,,,
07-02-17,20677,dinsdag,2.4,0,624,15091,91083,10634.59,21482,27771,9166,,,
08-02-17,20485,woensdag,0,0,42,16656,111328,11195.4,22126,24763,8400,,,
09-02-17,21291,donderdag,-1.6,0,0,17477,106882,11926.4,23739,23093,8009,Valentijnsdag,,
10-02-17,26608,vrijdag,-2.3,0,84,20982,115021,12615.39,23784,1157375,255739,Valentijnsdag,,
11-02-17,716,zaterdag,-0.4,0,426,14414,72246,13195.42,22255,25993,9150,Valentijnsdag,,
12-02-17,8319,zondag,0.7,270,42,26785,120138,20247.13,35351,1127598,256682,Valentijnsdag,,
13-02-17,164939,maandag,2.2,522,0,54396,181337,17191.62,47512,351795,171386,Valentijnsdag,,
14-02-17,29133,dinsdag,3.8,522,0,12126,95502,7363.49,19945,24973,8897,,Valentijnsdag,
15-02-17,22879,woensdag,7.4,450,0,11197,49607,6004.84,11964,79744,32849,,,
16-02-17,20437,donderdag,6.8,42,12,10919,38162,5615.61,10098,23592,8204,,,
17-02-17,21910,vrijdag,7,12,72,9481,32848,4547.49,8155,26600,9854,,,
18-02-17,742,zaterdag,5.6,294,0,4479,21259,3491.29,5839,24062,8444,,,
19-02-17,2553,zondag,6.2,24,48,7524,27560,4472.86,7870,134526,34718,,,
20-02-17,35974,maandag,9.1,0,342,15708,64480,5917.01,10821,986587,239148,,,
21-02-17,21741,dinsdag,9.6,324,78,12479,56755,5399.95,9868,24309,8122,,,
22-02-17,21686,woensdag,9.5,0,768,12616,51068,5522.63,9983,24536,8174,,,
23-02-17,21866,donderdag,8,12,918,11896,46839,4991.52,9361,22440,7462,,,
24-02-17,23419,vrijdag,4.5,408,30,10135,34103,4650.43,8143,26039,8847,,,
25-02-17,561,zaterdag,5.8,30,126,4972,21894,3440.69,5414,25827,8617,,,
26-02-17,4862,zondag,8.7,0,168,12015,35932,4018.72,7185,1086319,244685,,,
27-02-17,37751,maandag,8.7,18,246,12391,54185,5913.94,9878,29974,9975,,,
28-02-17,22839,dinsdag,4.7,126,210,12521,44396,5671.03,9988,22645,7737,,,
01-03-17,20388,woensdag,6.3,228,348,11251,36326,5180.4,9250,24062,8417,,,
02-03-17,22431,donderdag,6.6,66,300,12981,67623,5197.71,9127,1147146,360821,,,
03-03-17,24667,vrijdag,5.9,84,90,10076,38610,4213.69,7594,25708,9024,,,
04-03-17,662,zaterdag,9.2,36,222,4887,23896,3132.44,5361,24161,8534,,,
05-03-17,5340,zondag,6.9,252,240,8079,28939,3910.02,6925,136012,34939,,,
06-03-17,37132,maandag,6,258,132,14115,68166,5758.2,10270,1032547,260475,,,
07-03-17,22348,dinsdag,6.7,96,6,12121,63401,5798.59,10281,23484,8068,,,
08-03-17,22662,woensdag,5.9,12,516,12434,64341,6225.47,10717,27160,9319,,,
09-03-17,23690,donderdag,7.7,270,24,11025,53135,5156.46,9113,24544,8336,,,
10-03-17,24205,vrijdag,6.5,480,0,9421,39314,4513.74,7760,27547,9392,,,
11-03-17,687,zaterdag,7.3,384,0,4240,23162,2868.1,5008,25381,8421,,,
12-03-17,4801,zondag,7.9,588,0,6640,37212,3638.2,6296,139055,34703,,,
13-03-17,35441,maandag,6.5,486,0,12641,58846,6489.98,9778,1041451,256923,,,
14-03-17,21722,dinsdag,8.8,270,0,11186,40426,6669.36,9495,26504,8769,,,
15-03-17,20058,woensdag,9,504,0,10059,54867,6497.88,8927,28364,9200,,,
16-03-17,19799,donderdag,9.4,654,0,9657,36498,5868.22,8591,23260,7484,,,
17-03-17,24400,vrijdag,8.3,252,216,10000,34889,6378.64,9365,25172,8581,,,
18-03-17,819,zaterdag,9.7,6,480,4976,25630,5237.95,6804,23305,7971,,,
19-03-17,5459,zondag,11.3,42,60,7895,32751,6583.63,8689,23978,8049,,,
20-03-17,43248,maandag,10.3,0,588,14803,53886,8613.33,12161,1147275,279848,,,
21-03-17,23334,dinsdag,7.5,528,0,10934,62592,6239.91,10589,16170,4927,,,
22-03-17,21868,woensdag,6.3,510,0,10579,48910,5614.01,9891,88634,23419,,,
23-03-17,24474,donderdag,8.2,654,0,12712,50403,5392.96,9446,1089297,258916,,,
24-03-17,26203,vrijdag,8.4,660,0,10098,34228,5036.52,8908,25657,8397,,,
25-03-17,622,zaterdag,8.5,630,0,4339,21734,3323.78,5691,25975,8484,,,
26-03-17,4266,zondag,8,438,0,7188,31335,4516.82,7217,27321,9134,,,
27-03-17,39520,maandag,9.2,690,0,17361,80794,6443.8,10554,1169758,293085,,,
28-03-17,22469,dinsdag,11.3,684,6,9961,41643,6005.69,9487,24129,8067,,,
29-03-17,21754,woensdag,12.6,72,0,11115,38879,6364.08,10519,78489,20945,,,
30-03-17,23072,donderdag,15.7,366,0,11201,45181,5330.21,9357,1092246,274801,,,
31-03-17,26874,vrijdag,14.5,330,30,9592,32419,4804.04,8391,27080,9323,,,
01-04-17,715,zaterdag,10.8,12,0,4510,22049,3688.81,5818,22978,7578,,,
02-04-17,5166,zondag,10.3,588,0,6703,23920,4088.58,6570,135590,32937,,,
03-04-17,37542,maandag,8.1,288,0,12719,49352,6388.94,10706,1049504,252966,,,
04-04-17,22936,dinsdag,9.8,396,0,10731,43459,6010.53,9909,23356,7678,,,
05-04-17,22764,woensdag,9.2,312,0,11184,46349,6193.51,10779,27953,9525,,,
06-04-17,22967,donderdag,8.1,156,0,10552,49657,5895.94,10333,26680,8482,,,
07-04-17,23543,vrijdag,10.5,90,0,9132,51058,5023.48,8706,24772,7986,,,
08-04-17,597,zaterdag,9.6,300,0,4055,28967,3277.45,5972,21934,6984,,,
09-04-17,4335,zondag,11.7,738,0,5527,24555,3577.64,6151,23768,7489,,,
10-04-17,40178,maandag,9.8,318,0,26155,78800,6345,11134,2073221,415054,,,
11-04-17,28089,dinsdag,9.6,516,0,10882,49443,7558.17,11083,24420,7788,,,
12-04-17,23895,woensdag,9.8,54,84,11292,44434,8026.09,11769,79386,19338,,,
13-04-17,25855,donderdag,9.3,462,0,11543,52562,6933.82,10961,1105058,230553,,,
14-04-17,27366,vrijdag,9.9,162,0,9223,38925,6345.34,9887,43266,12561,,,Goede vrijdag
15-04-17,,zaterdag,9.6,282,228,3378,24465,2057.49,4363,21633,7072,,,
16-04-17,8,zondag,7.9,204,174,3679,21794,2145.77,4133,22581,7360,,,1e Paasdag
17-04-17,28123,maandag,6.5,432,324,7141,31826,4273.45,7376,91701,24225,,,2e Paasdag
18-04-17,22155,dinsdag,6.1,540,0,12204,66799,7548.58,12125,1089918,263555,,,
19-04-17,22530,woensdag,3.9,420,0,11569,62361,7353.99,12638,20033,6288,,,
20-04-17,21135,donderdag,6.9,726,0,10948,56354,6985.78,12869,19973,6082,,,
21-04-17,24733,vrijdag,11.1,24,96,9938,38128,5192.67,8622,24868,8161,,,
22-04-17,682,zaterdag,7.8,444,84,4842,31382,4182.19,6489,18428,5948,,,
23-04-17,5714,zondag,6.6,324,6,7318,32712,5400.54,8208,120072,31952,,,
24-04-17,39635,maandag,9.3,204,156,16965,61955,6939.51,11466,1061126,291664,,,
25-04-17,28187,dinsdag,5.9,582,66,13208,45525,6625.31,11105,20376,6308,,,
26-04-17,15878,woensdag,5,534,12,9443,34638,5615.5,9520,21939,7021,,,
27-04-17,3385,donderdag,6.1,612,0,7069,26555,3897.92,6698,20907,6989,,,Koninginnedag/Koningsdag
28-04-17,36626,vrijdag,7.6,258,120,10395,37266,5739.17,9619,18607,5806,,,
29-04-17,546,zaterdag,7.6,432,0,6010,27468,4255.45,7010,21978,7353,,,
30-04-17,5544,zondag,12.3,678,0,13469,42792,5300.44,8879,1161897,267955,,,
01-05-17,45262,maandag,11.7,48,162,12313,47253,9425.44,14933,20426,6621,,,
02-05-17,24536,dinsdag,10,120,366,11689,53752,9372.91,14619,20864,6732,,,
03-05-17,21721,woensdag,10.7,144,258,10663,41418,9284.77,15386,17767,5844,,,
04-05-17,21035,donderdag,10.4,162,0,12784,71667,8571.12,14404,1152780,285940,,,
05-05-17,26918,vrijdag,8.9,18,0,10208,67600,7830.58,13298,10573,3546,,,Bevrijdingsdag
06-05-17,767,zaterdag,12.8,672,0,5031,48512,7038.62,10116,19960,6590,,,
07-05-17,4854,zondag,11.7,162,0,9114,67919,11759.01,14870,19832,6395,,,
08-05-17,40488,maandag,9.7,384,0,18494,119244,17350.7,24818,1161227,296664,Moederdag,,
09-05-17,25668,dinsdag,8,396,0,16436,85614,18533.94,25312,22704,7225,Moederdag,,
10-05-17,24996,woensdag,9,570,0,17157,88317,20132.58,26468,21952,6821,Moederdag,,
11-05-17,28920,donderdag,15.4,708,36,20484,91176,17790.6,24902,1143657,224039,Moederdag,,
12-05-17,61924,vrijdag,15.5,162,204,23294,93093,20037.93,30514,26180,8343,Moederdag,,
13-05-17,48766,zaterdag,14,126,102,18412,97056,25885.16,30961,1119193,271098,Moederdag,,
14-05-17,9108,zondag,13.4,540,36,8407,56385,11711.96,15382,140208,80722,,Moederdag,
15-05-17,37335,maandag,14.9,582,0,10879,42770,8508.5,12876,34320,11547,,,
16-05-17,21000,dinsdag,20.4,108,0,11435,56521,7657.53,12009,1146572,286253,,,
17-05-17,21910,woensdag,22.3,462,0,9862,50381,6909.97,10450,27012,8233,,,
18-05-17,20888,donderdag,16.5,66,54,10518,59225,7100.51,11969,20963,6507,,,
19-05-17,25259,vrijdag,13.6,42,0,10046,54776,6833.03,11470,24208,7736,,,
20-05-17,1127,zaterdag,12.5,582,30,4557,29856,4390.18,7445,22543,7207,,,
21-05-17,4550,zondag,14.4,642,0,6660,33025,4753.87,8698,23417,7385,,,
22-05-17,37741,maandag,17.6,750,0,14949,48839,6285.88,11607,1138682,232743,,,
23-05-17,26732,dinsdag,16.1,708,0,11417,42944,6090.82,11519,21806,6993,,,
24-05-17,7570,woensdag,15.9,504,0,9611,43217,4287.02,9287,22128,6966,,,
25-05-17,23173,donderdag,17.4,876,0,6983,27276,3185.52,6811,23401,7257,,,
26-05-17,21757,vrijdag,20.3,888,0,7737,35104,3628.92,7473,19466,5896,,,
27-05-17,637,zaterdag,22.9,816,0,3987,21614,2489.26,5014,22411,6975,,,
28-05-17,4536,zondag,20.5,702,0,7083,26003,3741.7,7568,21937,6864,,,
29-05-17,40763,maandag,21.9,558,24,18266,52224,5879.25,12392,1131633,260028,,,
30-05-17,27409,dinsdag,18.3,240,0,11830,42461,6308.99,12534,18260,5593,,,
31-05-17,23913,woensdag,17.4,714,0,11392,39826,5642.99,12072,21607,7146,,,
01-06-17,22292,donderdag,16.6,912,0,11618,71207,4945.15,11076,1131663,264177,,,
02-06-17,25418,vrijdag,19.8,612,0,9573,57256,4402.07,9764,23781,7492,,,
03-06-17,2,zaterdag,18.4,324,36,4055,30208,2510.35,6296,22138,7074,,,
04-06-17,25,zondag,15.4,684,0,4955,26254,2836.35,6535,23501,7568,,,1e Pinksterdag
05-06-17,31835,maandag,17.1,438,0,8525,38536,4150.04,9181,74505,20230,,,2e Pinksterdag
06-06-17,26245,dinsdag,14.1,150,324,12918,59670,7337.22,14290,1075621,279380,,,
07-06-17,25076,woensdag,14,282,132,12716,60320,8087.19,15238,20335,6370,,,
08-06-17,23285,donderdag,16.8,282,30,11516,48582,7097.24,13659,21433,6762,,,
09-06-17,26519,vrijdag,16.5,450,360,10681,45210,7013.7,13692,27408,9621,,,
10-06-17,920,zaterdag,17.8,642,0,4675,27235,4306.62,8070,23067,7217,,,
11-06-17,4802,zondag,19.9,300,0,7244,35957,4952.37,10136,23682,7281,,,
12-06-17,35892,maandag,16.1,144,0,14607,94719,10380.74,18720,1138853,237385,,,
13-06-17,24523,dinsdag,16.3,522,0,13791,86722,10218.63,19245,23777,7646,Vaderdag,,
14-06-17,33456,woensdag,17.4,906,0,22244,103524,11717.82,23352,1125507,264883,Vaderdag,,
15-06-17,33645,donderdag,20,684,0,18587,78857,11841.3,21085,20519,6399,Vaderdag,,
16-06-17,44629,vrijdag,16.2,222,0,19618,70079,11892.82,21835,165138,44638,Vaderdag,,
17-06-17,20097,zaterdag,18.6,330,0,10717,55008,9242.61,16693,998519,231860,Vaderdag,,
18-06-17,4467,zondag,20.8,768,0,7084,41360,5433.36,11514,227078,141938,,Vaderdag,
19-06-17,36939,maandag,23.6,912,0,10639,46312,7814.37,12522,26080,8267,,,
20-06-17,20893,dinsdag,21.6,558,0,12460,48486,7945.58,13431,1124529,274733,,,
21-06-17,24405,woensdag,21.4,738,0,11630,41724,7284.83,12562,20507,6423,,,
22-06-17,23041,donderdag,22.9,462,48,10775,39470,7272.17,12547,19500,6046,,,
23-06-17,25033,vrijdag,19.6,414,0,10182,37637,5969.22,11212,22815,7413,,,
24-06-17,921,zaterdag,17.1,0,336,5080,28715,4571.34,8458,22348,7304,,,
25-06-17,6200,zondag,17.5,42,156,8045,780,5700.9,10701,21328,6807,,,
26-06-17,43459,maandag,16.8,630,0,13129,62438,8703.37,14792,1123314,269620,,,
27-06-17,24293,dinsdag,17.3,252,72,12114,59265,8758.62,14924,20547,6512,,,
28-06-17,23471,woensdag,18,12,288,12649,70950,9015.54,16084,15483,4531,,,
29-06-17,24104,donderdag,17.5,60,6,11664,74954,8117.21,14409,26021,8547,,,
