Date,Target,Avg temp,Sunshine_minutes,Rain_minutes,Voucher orders,Traffic,SEA Cost,SEA Clicks,Emails accepted,Emails open,Weekday_dinsdag,Weekday_donderdag,Weekday_maandag,Weekday_vrijdag,Weekday_woensdag,Weekday_zaterdag,Weekday_zondag,Spc dag pos aanloop_Broer en zussen dag,Spc dag pos aanloop_Kerst,Spc dag pos aanloop_Moederdag,Spc dag pos aanloop_Sinterklaas,Spc dag pos aanloop_Vaderdag,Spc dag pos aanloop_Valentijnsdag,Spc dag pos_1e kerstdag,Spc dag pos_2e kerstdag,Spc dag pos_Broer en zussen dag,Spc dag pos_Moederdag,Spc dag pos_Oudjaarsdag,Spc dag pos_Sinterklaas,Spc dag pos_Vaderdag,Spc dag pos_Valentijnsdag,Spc dag neg_1e Paasdag,Spc dag neg_1e Pinksterdag,Spc dag neg_2e Paasdag,Spc dag neg_2e Pinksterdag,Spc dag neg_Bevrijdingsdag,"Spc dag neg_Bevrijdingsdag, Hemelvaart",Spc dag neg_Goede vrijdag,Spc dag neg_Hemelvaart,Spc dag neg_Koninginnedag/Koningsdag,Spc dag neg_Nieuwjaarsdag
11-01-13,13436.0,1.0,168.0,0.0,5947.0,16925.0,1201.39,3538.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-01-13,0.0,0.0,222.0,0.0,4856.0,16573.0,1872.81,4208.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-01-13,16426.0,-2.0,432.0,0.0,8216.0,21577.0,2515.7,6062.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-01-13,16068.0,-4.0,270.0,0.0,10151.0,26088.0,2532.25,7043.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-01-13,17976.0,-3.0,0.0,630.0,15236.0,37518.0,2121.74,6322.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-01-13,17425.0,-7.0,414.0,0.0,11654.0,29089.0,2228.62,6755.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-01-13,15801.0,-5.0,0.0,0.0,8720.0,23550.0,2020.91,6371.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-01-13,17423.0,-2.0,108.0,0.0,7599.0,21380.0,2013.27,6416.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-01-13,2.0,-4.0,126.0,0.0,4124.0,15488.0,1728.5,4838.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-01-13,15773.0,-5.0,0.0,258.0,7778.0,22330.0,2411.59,7681.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-01-13,15704.0,-2.0,0.0,72.0,9930.0,25947.0,2682.5,8336.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-01-13,3756.0,-4.0,258.0,0.0,9591.0,26134.0,2218.62,7349.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-01-13,11033.0,-5.0,0.0,0.0,12230.0,33044.0,2255.58,7691.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-01-13,17271.0,-4.0,450.0,0.0,9993.0,26019.0,2234.33,6886.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-01-13,19702.0,-5.0,282.0,0.0,9105.0,23227.0,2027.79,6219.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-01-13,1.0,-1.0,0.0,144.0,5378.0,17098.0,1827.18,4828.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-01-13,19153.0,4.0,42.0,456.0,9284.0,24154.0,2474.34,6968.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-01-13,18507.0,5.0,300.0,306.0,10526.0,27352.0,2787.29,8005.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-01-13,19547.0,11.0,0.0,378.0,14032.0,36675.0,2857.65,8341.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-01-13,19123.0,10.0,186.0,282.0,12187.0,30817.0,2727.59,8420.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-01-13,6204.0,8.0,168.0,60.0,10430.0,28417.0,2620.3,7697.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-02-13,16217.0,5.0,0.0,486.0,8614.0,24104.0,2358.2,7075.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-02-13,0.0,4.0,348.0,180.0,4435.0,16395.0,1859.08,5001.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-02-13,15578.0,5.0,120.0,324.0,8670.0,26478.0,2949.83,8709.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-02-13,16839.0,8.0,312.0,246.0,11609.0,37733.0,3776.89,11598.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-02-13,16432.0,3.0,252.0,174.0,12326.0,53166.0,3545.1,11311.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-02-13,16635.0,2.0,426.0,294.0,11853.0,39281.0,3367.83,10615.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-02-13,16876.0,2.0,300.0,246.0,10841.0,34506.0,3283.92,10352.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-02-13,18428.0,1.0,306.0,6.0,9945.0,32772.0,3422.98,9749.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-02-13,2.0,-1.0,0.0,378.0,6195.0,26007.0,3668.38,8360.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-02-13,16071.0,0.0,402.0,96.0,10624.0,36363.0,4667.89,11650.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-02-13,18288.0,-2.0,90.0,0.0,20276.0,69423.0,8250.05,20511.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-02-13,27661.0,-1.0,60.0,0.0,25195.0,76165.0,13348.19,27032.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-02-13,90387.0,-1.0,246.0,0.0,43577.0,125731.0,20734.33,42997.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-02-13,24164.0,-1.0,0.0,426.0,10969.0,57832.0,5226.78,15508.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0
15-02-13,12501.0,4.0,162.0,12.0,8512.0,26378.0,1878.46,6568.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-02-13,2.0,5.0,0.0,36.0,4509.0,17037.0,1559.63,4506.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-02-13,2173.0,3.0,204.0,0.0,7294.0,20769.0,2053.29,5942.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-02-13,2294.0,2.0,348.0,0.0,9239.0,25579.0,2370.36,7591.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-02-13,7981.0,3.0,0.0,30.0,9007.0,24533.0,2152.31,6977.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-02-13,14408.0,0.0,306.0,0.0,9873.0,27036.0,2074.83,6929.0,112707.0,61870.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-02-13,15684.0,-1.0,90.0,0.0,8958.0,23855.0,1863.05,6301.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-02-13,17374.0,-2.0,270.0,0.0,8792.0,22897.0,1707.12,5731.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-02-13,1.0,-2.0,12.0,60.0,4634.0,15548.0,1563.19,4403.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-02-13,17162.0,0.0,0.0,642.0,9790.0,26010.0,2198.33,6867.0,242527.0,81194.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-02-13,16468.0,2.0,0.0,78.0,14743.0,37095.0,2336.22,7571.0,405391.0,124225.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-02-13,4103.0,3.0,96.0,0.0,11806.0,29118.0,2233.06,7242.0,17500.0,2705.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-02-13,3533.0,1.0,0.0,0.0,12852.0,31908.0,2388.47,7678.0,310459.0,120077.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-02-13,14590.0,2.0,330.0,0.0,13550.0,34176.0,2187.2,7119.0,557432.0,152341.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
01-03-13,9613.0,4.0,0.0,18.0,11662.0,27764.0,2106.84,6525.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-03-13,3.0,3.0,6.0,0.0,6059.0,18135.0,1836.77,4711.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-03-13,10968.0,4.0,0.0,48.0,10626.0,26590.0,2403.01,6773.0,181635.0,60225.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-03-13,16608.0,5.0,600.0,0.0,12034.0,35197.0,2494.51,7175.0,747575.0,203412.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-03-13,11690.0,9.0,600.0,0.0,9435.0,24957.0,2259.07,6352.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-03-13,3467.0,11.0,108.0,0.0,8909.0,24334.0,2340.98,6774.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-03-13,13764.0,9.0,72.0,84.0,9201.0,23996.0,2374.27,6799.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-03-13,17434.0,9.0,240.0,318.0,8533.0,25383.0,2178.88,6118.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-03-13,0.0,5.0,0.0,1440.0,4964.0,17327.0,2037.89,5121.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-03-13,17276.0,0.0,0.0,300.0,8683.0,23070.0,2817.59,7355.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-03-13,20365.0,-2.0,0.0,0.0,15423.0,39940.0,2878.36,8250.0,909627.0,254330.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-03-13,18111.0,-3.0,330.0,0.0,10822.0,28058.0,2738.64,7599.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-03-13,17910.0,-1.0,342.0,0.0,10812.0,42105.0,2517.97,7263.0,660090.0,256428.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-03-13,17775.0,-1.0,546.0,24.0,8693.0,32408.0,2270.23,6713.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-03-13,18507.0,0.0,48.0,468.0,8004.0,23664.0,2279.84,6478.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-03-13,4.0,5.0,90.0,0.0,4084.0,15811.0,1967.0,4727.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-03-13,16713.0,6.0,72.0,198.0,9063.0,29249.0,3939.73,8527.0,181070.0,41848.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-03-13,20429.0,6.0,378.0,240.0,14685.0,41337.0,4055.97,9194.0,879737.0,114325.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-03-13,18604.0,3.0,48.0,54.0,11889.0,33164.0,4372.73,9090.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-03-13,21703.0,1.0,36.0,0.0,15008.0,41261.0,4371.79,9353.0,1032825.0,91313.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-03-13,21021.0,1.0,342.0,0.0,11832.0,31779.0,3821.2,8601.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-03-13,23854.0,1.0,390.0,0.0,10736.0,28079.0,3697.43,7618.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-03-13,4.0,0.0,126.0,0.0,5775.0,19732.0,3270.72,5714.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-03-13,26060.0,-1.0,144.0,0.0,17086.0,39769.0,4157.83,8770.0,1035513.0,233249.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-03-13,21340.0,0.0,576.0,0.0,9446.0,26654.0,2525.91,7421.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-03-13,17448.0,1.0,660.0,0.0,9244.0,25840.0,2715.56,8060.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-03-13,18609.0,1.0,708.0,0.0,9432.0,25026.0,2619.54,7795.0,0.0,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-03-13,19543.0,0.0,348.0,0.0,9269.0,23986.0,2617.1,7594.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-03-13,23307.0,0.0,36.0,36.0,8310.0,21875.0,2536.25,6927.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
30-03-13,0.0,0.0,306.0,0.0,3208.0,13904.0,1965.42,4535.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
31-03-13,573.0,1.0,240.0,0.0,3392.0,12926.0,1895.69,4357.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
01-04-13,4951.0,2.0,648.0,0.0,6452.0,19502.0,2587.7,6252.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
02-04-13,2797.0,3.0,732.0,0.0,9533.0,25790.0,2901.78,7827.0,112619.0,51387.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-04-13,2512.0,3.0,480.0,0.0,12455.0,36654.0,2921.27,7886.0,540074.0,206191.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-04-13,2290.0,3.0,12.0,0.0,10318.0,29724.0,2730.83,7392.0,140440.0,38008.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-04-13,12684.0,4.0,78.0,0.0,8898.0,24604.0,2343.15,6457.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
06-04-13,0.0,4.0,372.0,0.0,4339.0,16024.0,1930.26,4601.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-04-13,14402.0,4.0,612.0,0.0,7322.0,20150.0,2513.1,6161.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-04-13,15717.0,6.0,534.0,0.0,10445.0,28753.0,2949.94,7815.0,166828.0,50572.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
09-04-13,4617.0,7.0,78.0,96.0,11608.0,34946.0,2928.4,7644.0,660148.0,177453.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
10-04-13,3023.0,6.0,132.0,0.0,10244.0,28316.0,2954.17,7732.0,125393.0,25133.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11-04-13,3176.0,7.0,0.0,414.0,8677.0,24821.0,2702.26,7218.0,0.0,0.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
12-04-13,15902.0,9.0,150.0,192.0,8164.0,22395.0,2317.53,6517.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
13-04-13,0.0,10.0,222.0,216.0,3686.0,15485.0,1772.93,4306.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
14-04-13,13377.0,16.0,336.0,30.0,6272.0,17661.0,2103.32,5366.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
15-04-13,14078.0,12.0,294.0,72.0,9138.0,24456.0,2737.56,7426.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
16-04-13,13654.0,12.0,174.0,0.0,8221.0,23420.0,2770.88,7846.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
17-04-13,15326.0,15.0,144.0,0.0,10353.0,35333.0,2534.77,6792.0,798258.0,221662.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
18-04-13,14963.0,12.0,696.0,0.0,8861.0,25995.0,2477.92,6672.0,2.0,2.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
19-04-13,17475.0,8.0,264.0,0.0,8113.0,22465.0,2258.17,5894.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
20-04-13,1.0,6.0,792.0,0.0,3612.0,13917.0,1696.41,3969.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
21-04-13,13469.0,7.0,444.0,0.0,8750.0,26799.0,2338.33,5609.0,736150.0,211857.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
22-04-13,4123.0,9.0,672.0,0.0,10125.0,26638.0,3104.01,7411.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
23-04-13,8493.0,11.0,126.0,228.0,9941.0,26674.0,3958.18,8462.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
24-04-13,14146.0,14.0,522.0,0.0,8604.0,22962.0,3336.81,7148.0,641.0,399.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
25-04-13,15124.0,16.0,384.0,0.0,11265.0,30065.0,3201.84,6833.0,824382.0,235349.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
26-04-13,12690.0,8.0,0.0,390.0,9882.0,25436.0,3220.57,6965.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
27-04-13,1.0,7.0,534.0,0.0,4349.0,15978.0,2771.12,4900.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
28-04-13,6016.0,7.0,582.0,0.0,6326.0,18185.0,3070.92,5869.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
29-04-13,11019.0,8.0,450.0,108.0,6490.0,19111.0,3502.59,6284.0,0.0,0.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30-04-13,1.0,9.0,426.0,0.0,3597.0,11515.0,2197.65,3647.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
01-05-13,15923.0,11.0,780.0,0.0,8024.0,22506.0,3588.72,6914.0,130412.0,37220.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
02-05-13,13866.0,11.0,102.0,0.0,10450.0,36408.0,4869.64,9816.0,588050.0,174501.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
03-05-13,4819.0,12.0,714.0,0.0,9104.0,28602.0,4956.58,8624.0,0.0,0.0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
04-05-13,2.0,12.0,642.0,0.0,6546.0,24783.0,4737.39,7510.0,0.0,0.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
05-05-13,9633.0,13.0,516.0,0.0,8212.0,32057.0,4720.3,7789.0,127253.0,37383.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
06-05-13,15161.0,16.0,762.0,0.0,14448.0,52776.0,6473.16,11526.0,565554.0,178978.0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
07-05-13,18848.0,16.0,258.0,24.0,16668.0,50407.0,7986.83,13354.0,0.0,0.0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
08-05-13,26141.0,16.0,204.0,30.0,20756.0,63571.0,8234.07,15465.0,689723.0,205984.0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
